"Dato";"Region";"Kategori";"Antal borgere"
2022-08-20;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-20;Midtjylland;Indlæggelse pga. covid-19;7
2022-08-20;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-20;Nordjylland;Indlæggelse pga. andre forhold end covid-19;4
2022-08-20;Nordjylland;Indlæggelse pga. covid-19;3
2022-08-20;Sjælland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-20;Sjælland;Indlæggelse pga. covid-19;4
2022-08-20;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-20;Syddanmark;Indlæggelse pga. andre forhold end covid-19;1
2022-08-20;Syddanmark;Indlæggelse pga. covid-19;6
2022-08-20;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-21;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3
2022-08-21;Hovedstaden;Indlæggelse pga. covid-19;4
2022-08-21;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-08-21;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-21;Midtjylland;Indlæggelse pga. covid-19;4
2022-08-21;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-21;Nordjylland;Indlæggelse pga. covid-19;2
2022-08-21;Sjælland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-21;Sjælland;Indlæggelse pga. covid-19;3
2022-08-21;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-08-21;Syddanmark;Indlæggelse pga. covid-19;4
2022-08-21;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-08-22;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3
2022-08-22;Hovedstaden;Indlæggelse pga. covid-19;6
2022-08-22;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-08-22;Midtjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-08-22;Midtjylland;Indlæggelse pga. covid-19;11
2022-08-22;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-22;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-22;Nordjylland;Indlæggelse pga. covid-19;5
2022-08-22;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-22;Sjælland;Indlæggelse pga. covid-19;1
2022-08-22;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-22;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4
2022-08-22;Syddanmark;Indlæggelse pga. covid-19;4
2022-08-22;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-23;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;6
2022-08-23;Hovedstaden;Indlæggelse pga. covid-19;5
2022-08-23;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-23;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-23;Midtjylland;Indlæggelse pga. covid-19;11
2022-08-23;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-23;Nordjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-08-23;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-23;Sjælland;Indlæggelse pga. andre forhold end covid-19;5
2022-08-23;Sjælland;Indlæggelse pga. covid-19;6
2022-08-23;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-08-23;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3
2022-08-23;Syddanmark;Indlæggelse pga. covid-19;1
2022-08-23;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-24;;Indlæggelse pga. andre forhold end covid-19;3
2022-08-24;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;8
2022-08-24;Hovedstaden;Indlæggelse pga. covid-19;7
2022-08-24;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-08-24;Midtjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-24;Midtjylland;Indlæggelse pga. covid-19;5
2022-08-24;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-24;Nordjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-08-24;Nordjylland;Indlæggelse pga. covid-19;2
2022-08-24;Sjælland;Indlæggelse pga. andre forhold end covid-19;5
2022-08-24;Sjælland;Indlæggelse pga. covid-19;6
2022-08-24;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-24;Syddanmark;Indlæggelse pga. andre forhold end covid-19;6
2022-08-24;Syddanmark;Indlæggelse pga. covid-19;6
2022-08-24;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-25;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;8
2022-08-25;Hovedstaden;Indlæggelse pga. covid-19;12
2022-08-25;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-08-25;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-25;Midtjylland;Indlæggelse pga. covid-19;6
2022-08-25;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-25;Nordjylland;Indlæggelse pga. covid-19;5
2022-08-25;Sjælland;Indlæggelse pga. andre forhold end covid-19;4
2022-08-25;Sjælland;Indlæggelse pga. covid-19;4
2022-08-25;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-25;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4
2022-08-25;Syddanmark;Indlæggelse pga. covid-19;5
2022-08-25;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-08-26;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;7
2022-08-26;Hovedstaden;Indlæggelse pga. covid-19;6
2022-08-26;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;9
2022-08-26;Midtjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-08-26;Midtjylland;Indlæggelse pga. covid-19;4
2022-08-26;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-26;Nordjylland;Indlæggelse pga. covid-19;2
2022-08-26;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-26;Sjælland;Indlæggelse pga. andre forhold end covid-19;4
2022-08-26;Sjælland;Indlæggelse pga. covid-19;9
2022-08-26;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-26;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2
2022-08-26;Syddanmark;Indlæggelse pga. covid-19;7
2022-08-26;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-27;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4
2022-08-27;Hovedstaden;Indlæggelse pga. covid-19;4
2022-08-27;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-08-27;Midtjylland;Indlæggelse pga. andre forhold end covid-19;4
2022-08-27;Midtjylland;Indlæggelse pga. covid-19;4
2022-08-27;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-27;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-27;Nordjylland;Indlæggelse pga. covid-19;4
2022-08-27;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-27;Sjælland;Indlæggelse pga. covid-19;3
2022-08-27;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-27;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4
2022-08-27;Syddanmark;Indlæggelse pga. covid-19;4
2022-08-27;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-08-28;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3
2022-08-28;Hovedstaden;Indlæggelse pga. covid-19;8
2022-08-28;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-08-28;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-28;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-28;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-28;Nordjylland;Indlæggelse pga. covid-19;1
2022-08-28;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-28;Sjælland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-28;Sjælland;Indlæggelse pga. covid-19;3
2022-08-28;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-08-28;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3
2022-08-28;Syddanmark;Indlæggelse pga. covid-19;6
2022-08-28;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-29;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4
2022-08-29;Hovedstaden;Indlæggelse pga. covid-19;7
2022-08-29;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-29;Midtjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-08-29;Midtjylland;Indlæggelse pga. covid-19;7
2022-08-29;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-08-29;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-29;Nordjylland;Indlæggelse pga. covid-19;3
2022-08-29;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-29;Sjælland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-29;Sjælland;Indlæggelse pga. covid-19;4
2022-08-29;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-29;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3
2022-08-29;Syddanmark;Indlæggelse pga. covid-19;4
2022-08-30;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3
2022-08-30;Hovedstaden;Indlæggelse pga. covid-19;7
2022-08-30;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-08-30;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-30;Midtjylland;Indlæggelse pga. covid-19;2
2022-08-30;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-08-30;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-30;Nordjylland;Indlæggelse pga. covid-19;1
2022-08-30;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-30;Sjælland;Indlæggelse pga. covid-19;5
2022-08-30;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2
2022-08-30;Syddanmark;Indlæggelse pga. covid-19;1
2022-08-30;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-08-31;Hovedstaden;Indlæggelse pga. covid-19;1
2022-08-31;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-08-31;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-08-31;Midtjylland;Indlæggelse pga. covid-19;6
2022-08-31;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-31;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-08-31;Nordjylland;Indlæggelse pga. covid-19;2
2022-08-31;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-08-31;Sjælland;Indlæggelse pga. andre forhold end covid-19;3
2022-08-31;Sjælland;Indlæggelse pga. covid-19;4
2022-08-31;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-08-31;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4
2022-08-31;Syddanmark;Indlæggelse pga. covid-19;7
2022-08-31;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-01;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-01;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3
2022-09-01;Hovedstaden;Indlæggelse pga. covid-19;3
2022-09-01;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-01;Midtjylland;Indlæggelse pga. andre forhold end covid-19;3
2022-09-01;Midtjylland;Indlæggelse pga. covid-19;5
2022-09-01;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-01;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-01;Nordjylland;Indlæggelse pga. covid-19;4
2022-09-01;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-01;Sjælland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-01;Sjælland;Indlæggelse pga. covid-19;3
2022-09-01;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-01;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4
2022-09-01;Syddanmark;Indlæggelse pga. covid-19;2
2022-09-01;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-02;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3
2022-09-02;Hovedstaden;Indlæggelse pga. covid-19;9
2022-09-02;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-09-02;Midtjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-09-02;Midtjylland;Indlæggelse pga. covid-19;8
2022-09-02;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-02;Nordjylland;Indlæggelse pga. covid-19;2
2022-09-02;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-02;Sjælland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-02;Sjælland;Indlæggelse pga. covid-19;3
2022-09-02;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-09-02;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2
2022-09-02;Syddanmark;Indlæggelse pga. covid-19;7
2022-09-02;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-03;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;5
2022-09-03;Hovedstaden;Indlæggelse pga. covid-19;5
2022-09-03;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-09-03;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-03;Midtjylland;Indlæggelse pga. covid-19;5
2022-09-03;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-03;Nordjylland;Indlæggelse pga. covid-19;1
2022-09-03;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-03;Sjælland;Indlæggelse pga. covid-19;1
2022-09-03;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-03;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3
2022-09-03;Syddanmark;Indlæggelse pga. covid-19;2
2022-09-03;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-04;;Indlæggelse pga. covid-19;1
2022-09-04;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4
2022-09-04;Hovedstaden;Indlæggelse pga. covid-19;7
2022-09-04;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-09-04;Midtjylland;Indlæggelse pga. covid-19;2
2022-09-04;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-04;Nordjylland;Indlæggelse pga. covid-19;3
2022-09-04;Sjælland;Indlæggelse pga. andre forhold end covid-19;1
2022-09-04;Sjælland;Indlæggelse pga. covid-19;3
2022-09-04;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-04;Syddanmark;Indlæggelse pga. andre forhold end covid-19;1
2022-09-04;Syddanmark;Indlæggelse pga. covid-19;4
2022-09-04;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-05;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4
2022-09-05;Hovedstaden;Indlæggelse pga. covid-19;10
2022-09-05;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-09-05;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-05;Midtjylland;Indlæggelse pga. covid-19;3
2022-09-05;Nordjylland;Indlæggelse pga. andre forhold end covid-19;4
2022-09-05;Nordjylland;Indlæggelse pga. covid-19;3
2022-09-05;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-05;Sjælland;Indlæggelse pga. andre forhold end covid-19;1
2022-09-05;Sjælland;Indlæggelse pga. covid-19;2
2022-09-05;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-05;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3
2022-09-05;Syddanmark;Indlæggelse pga. covid-19;4
2022-09-05;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-09-06;;Indlæggelse pga. andre forhold end covid-19;1
2022-09-06;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;7
2022-09-06;Hovedstaden;Indlæggelse pga. covid-19;5
2022-09-06;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-09-06;Midtjylland;Indlæggelse pga. andre forhold end covid-19;3
2022-09-06;Midtjylland;Indlæggelse pga. covid-19;5
2022-09-06;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-06;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-09-06;Nordjylland;Indlæggelse pga. covid-19;4
2022-09-06;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-06;Sjælland;Indlæggelse pga. andre forhold end covid-19;3
2022-09-06;Sjælland;Indlæggelse pga. covid-19;2
2022-09-06;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-06;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4
2022-09-06;Syddanmark;Indlæggelse pga. covid-19;3
2022-09-06;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-07;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;6
2022-09-07;Hovedstaden;Indlæggelse pga. covid-19;15
2022-09-07;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;10
2022-09-07;Midtjylland;Indlæggelse pga. covid-19;3
2022-09-07;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-07;Nordjylland;Indlæggelse pga. andre forhold end covid-19;4
2022-09-07;Nordjylland;Indlæggelse pga. covid-19;1
2022-09-07;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-07;Sjælland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-07;Sjælland;Indlæggelse pga. covid-19;3
2022-09-07;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-07;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2
2022-09-07;Syddanmark;Indlæggelse pga. covid-19;5
2022-09-07;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-08;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;2
2022-09-08;Hovedstaden;Indlæggelse pga. covid-19;9
2022-09-08;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-09-08;Midtjylland;Indlæggelse pga. andre forhold end covid-19;4
2022-09-08;Midtjylland;Indlæggelse pga. covid-19;4
2022-09-08;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-09-08;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-08;Nordjylland;Indlæggelse pga. covid-19;4
2022-09-08;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-08;Sjælland;Indlæggelse pga. andre forhold end covid-19;5
2022-09-08;Sjælland;Indlæggelse pga. covid-19;2
2022-09-08;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2
2022-09-08;Syddanmark;Indlæggelse pga. covid-19;3
2022-09-08;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-09;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;8
2022-09-09;Hovedstaden;Indlæggelse pga. covid-19;6
2022-09-09;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-09-09;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-09-09;Midtjylland;Indlæggelse pga. covid-19;9
2022-09-09;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-09-09;Nordjylland;Indlæggelse pga. covid-19;2
2022-09-09;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-09;Sjælland;Indlæggelse pga. andre forhold end covid-19;3
2022-09-09;Sjælland;Indlæggelse pga. covid-19;1
2022-09-09;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-09;Syddanmark;Indlæggelse pga. covid-19;2
2022-09-09;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-09-10;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4
2022-09-10;Hovedstaden;Indlæggelse pga. covid-19;7
2022-09-10;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-09-10;Midtjylland;Indlæggelse pga. covid-19;3
2022-09-10;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
